session_id,date,education_level,subject,task_type,duration_min,num_prompts,ai_help_level,result,reuse_ai_again,prompts_per_min,is_success,satisfaction_rating
657,2025-01-28 08:00:00,Graduate,History,Brainstorming,98,16,4,Completed,False,0.16326530612244897,1,5.0
658,2025-01-28 09:00:00,High School,Biology,Studying,68,14,2,Completed,False,0.20588235294117646,1,4.316341726818223
659,2025-01-28 10:00:00,Undergraduate,Psychology,Studying,59,6,3,Drafted Ideas,True,0.1016949152542373,0,4.03763520777285
660,2025-01-28 11:00:00,Undergraduate,Business,Coding,29,6,5,Completed,False,0.20689655172413793,1,5.0
661,2025-01-28 12:00:00,High School,Mathematics,Coding,60,12,2,Completed,True,0.2,1,4.650361755329067
662,2025-01-28 13:00:00,Graduate,History,Writing,97,12,5,Completed,False,0.12371134020618557,1,5.0
663,2025-01-28 14:00:00,High School,Psychology,Studying,91,9,3,Partial Complete,False,0.0989010989010989,1,4.763407997831208
664,2025-01-28 15:00:00,High School,History,Studying,65,18,5,Completed,False,0.27692307692307694,1,5.0
665,2025-01-28 16:00:00,Undergraduate,Psychology,Coding,37,9,3,Completed,False,0.24324324324324326,1,5.0
666,2025-01-28 17:00:00,Undergraduate,Psychology,Writing,40,2,3,Drafted Ideas,False,0.05,0,3.4503428729221657
667,2025-01-28 18:00:00,Graduate,Biology,Writing,42,10,3,Completed,True,0.23809523809523808,1,4.645627055076393
668,2025-01-28 19:00:00,Graduate,Psychology,Homework Help,85,14,2,Completed,False,0.16470588235294117,1,5.0
669,2025-01-28 20:00:00,High School,Business,Studying,92,13,5,Completed,True,0.14130434782608695,1,5.0
670,2025-01-28 21:00:00,Undergraduate,Business,Coding,63,13,4,Completed,True,0.20634920634920634,1,5.0
671,2025-01-28 22:00:00,High School,Psychology,Homework Help,53,19,4,Completed,True,0.3584905660377358,1,5.0
672,2025-01-28 23:00:00,Undergraduate,History,Writing,90,6,3,Drafted Ideas,True,0.06666666666666667,0,3.5715442683994403
673,2025-01-29 00:00:00,Graduate,Business,Writing,40,9,5,Completed,True,0.225,1,5.0
674,2025-01-29 01:00:00,Undergraduate,Mathematics,Coding,61,19,3,Completed,True,0.3114754098360656,1,5.0
675,2025-01-29 02:00:00,Undergraduate,History,Studying,69,2,2,Gave Up,True,0.028985507246376812,0,2.367133633809852
676,2025-01-29 03:00:00,Undergraduate,Mathematics,Brainstorming,42,11,2,Completed,True,0.2619047619047619,1,4.892103917524196
677,2025-01-29 04:00:00,Graduate,Psychology,Writing,47,18,5,Completed,True,0.3829787234042553,1,5.0
678,2025-01-29 05:00:00,Undergraduate,History,Writing,45,18,2,Completed,True,0.4,1,4.80225078915456
679,2025-01-29 06:00:00,High School,Psychology,Coding,88,15,5,Completed,True,0.17045454545454544,1,5.0
680,2025-01-29 07:00:00,Undergraduate,Psychology,Coding,98,15,3,Completed,False,0.15306122448979592,1,5.0
681,2025-01-29 08:00:00,High School,Engineering,Studying,62,6,2,Drafted Ideas,True,0.0967741935483871,0,3.233397125723627
682,2025-01-29 09:00:00,High School,Business,Brainstorming,54,18,5,Completed,True,0.3333333333333333,1,5.0
683,2025-01-29 10:00:00,High School,Mathematics,Coding,48,5,4,Drafted Ideas,False,0.10416666666666667,0,4.246040571358123
684,2025-01-29 11:00:00,Undergraduate,Computer Science,Studying,60,6,4,Partial Complete,False,0.1,1,5.0
685,2025-01-29 12:00:00,Undergraduate,Mathematics,Coding,48,13,4,Completed,True,0.2708333333333333,1,5.0
686,2025-01-29 13:00:00,Undergraduate,Engineering,Homework Help,58,9,5,Completed,True,0.15517241379310345,1,5.0
687,2025-01-29 14:00:00,Undergraduate,Mathematics,Coding,68,13,2,Completed,True,0.19117647058823528,1,4.458471182376586
688,2025-01-29 15:00:00,Graduate,Mathematics,Coding,51,14,2,Completed,False,0.27450980392156865,1,4.319063731675723
689,2025-01-29 16:00:00,Undergraduate,History,Writing,56,20,4,Completed,False,0.35714285714285715,1,5.0
690,2025-01-29 17:00:00,Undergraduate,Business,Brainstorming,56,14,4,Completed,False,0.25,1,5.0
691,2025-01-29 18:00:00,High School,Business,Writing,53,8,4,Completed,False,0.1509433962264151,1,5.0
692,2025-01-29 19:00:00,Graduate,Computer Science,Brainstorming,51,15,3,Completed,False,0.29411764705882354,1,5.0
693,2025-01-29 20:00:00,High School,Mathematics,Studying,75,7,4,Partial Complete,True,0.09333333333333334,1,4.40720686526974
694,2025-01-29 21:00:00,Undergraduate,History,Homework Help,24,16,2,Completed,True,0.6666666666666666,1,5.0
695,2025-01-29 22:00:00,Graduate,History,Homework Help,91,12,4,Completed,True,0.13186813186813187,1,5.0
696,2025-01-29 23:00:00,Undergraduate,History,Coding,62,14,3,Completed,True,0.22580645161290322,1,5.0
697,2025-01-30 00:00:00,Undergraduate,Computer Science,Writing,72,3,3,Confused,True,0.041666666666666664,0,3.703363583275962
698,2025-01-30 01:00:00,Undergraduate,Mathematics,Studying,74,1,2,Gave Up,True,0.013513513513513514,0,2.0660442873124363
699,2025-01-30 02:00:00,Undergraduate,History,Coding,45,4,5,Partial Complete,False,0.08888888888888889,1,5.0
700,2025-01-30 03:00:00,High School,Psychology,Studying,41,20,5,Completed,True,0.4878048780487805,1,5.0
701,2025-01-30 04:00:00,High School,Biology,Studying,39,6,5,Completed,False,0.15384615384615385,1,5.0
702,2025-01-30 05:00:00,Undergraduate,Engineering,Homework Help,55,15,5,Completed,False,0.2727272727272727,1,5.0
703,2025-01-30 06:00:00,High School,Business,Studying,73,8,4,Partial Complete,True,0.1095890410958904,1,5.0
704,2025-01-30 07:00:00,Graduate,History,Writing,48,10,3,Completed,True,0.20833333333333334,1,4.808368330890992
705,2025-01-30 08:00:00,High School,Biology,Coding,72,11,2,Partial Complete,True,0.1527777777777778,1,3.907759117427224
706,2025-01-30 09:00:00,Undergraduate,Mathematics,Coding,15,20,4,Completed,False,1.3333333333333333,1,5.0
707,2025-01-30 10:00:00,Undergraduate,Mathematics,Coding,52,14,5,Completed,False,0.2692307692307692,1,5.0
708,2025-01-30 11:00:00,Undergraduate,Mathematics,Coding,83,13,3,Partial Complete,True,0.1566265060240964,1,4.144727078670476
709,2025-01-30 12:00:00,Undergraduate,History,Writing,56,18,5,Completed,True,0.32142857142857145,1,5.0
710,2025-01-30 13:00:00,Undergraduate,Engineering,Homework Help,43,8,2,Drafted Ideas,False,0.18604651162790697,0,3.853953686074698
711,2025-01-30 14:00:00,Graduate,Business,Coding,46,17,3,Completed,True,0.3695652173913043,1,5.0
712,2025-01-30 15:00:00,Undergraduate,Engineering,Homework Help,15,16,4,Completed,True,1.0666666666666667,1,5.0
713,2025-01-30 16:00:00,Graduate,Mathematics,Writing,39,16,3,Completed,True,0.41025641025641024,1,5.0
714,2025-01-30 17:00:00,Graduate,Mathematics,Writing,81,11,5,Completed,True,0.13580246913580246,1,5.0
715,2025-01-30 18:00:00,Undergraduate,Business,Studying,48,9,3,Completed,False,0.1875,1,5.0
716,2025-01-30 19:00:00,High School,Business,Studying,50,7,5,Completed,True,0.14,1,5.0
717,2025-01-30 20:00:00,Undergraduate,Mathematics,Brainstorming,15,7,3,Completed,False,0.4666666666666667,1,5.0
718,2025-01-30 21:00:00,High School,Business,Writing,27,7,2,Drafted Ideas,False,0.25925925925925924,0,3.4212636179070066
719,2025-01-30 22:00:00,Undergraduate,Business,Coding,83,13,4,Completed,True,0.1566265060240964,1,5.0
720,2025-01-30 23:00:00,Graduate,History,Brainstorming,72,10,4,Partial Complete,False,0.1388888888888889,1,5.0
721,2025-01-31 00:00:00,Undergraduate,Business,Coding,34,14,4,Completed,True,0.4117647058823529,1,5.0
722,2025-01-31 01:00:00,Undergraduate,Mathematics,Brainstorming,47,14,2,Completed,True,0.2978723404255319,1,4.824726086972436
723,2025-01-31 02:00:00,High School,Computer Science,Coding,59,6,3,Drafted Ideas,True,0.1016949152542373,0,4.185416214152297
724,2025-01-31 03:00:00,Graduate,Computer Science,Homework Help,36,6,2,Drafted Ideas,False,0.16666666666666666,0,3.4001849118488803
725,2025-01-31 04:00:00,High School,History,Studying,19,10,5,Completed,False,0.5263157894736842,1,5.0
726,2025-01-31 05:00:00,High School,Computer Science,Studying,56,8,2,Drafted Ideas,True,0.14285714285714285,0,3.3456482361677398
727,2025-01-31 06:00:00,High School,History,Writing,71,7,5,Partial Complete,True,0.09859154929577464,1,5.0
728,2025-01-31 07:00:00,High School,Engineering,Studying,71,20,2,Completed,False,0.28169014084507044,1,5.0
729,2025-01-31 08:00:00,Undergraduate,Biology,Homework Help,77,4,4,Drafted Ideas,True,0.05194805194805195,0,4.923641722303874
730,2025-01-31 09:00:00,Undergraduate,Engineering,Writing,28,22,3,Completed,True,0.7857142857142857,1,5.0
731,2025-01-31 10:00:00,Undergraduate,Business,Studying,61,13,2,Completed,True,0.21311475409836064,1,4.764466136291906
732,2025-01-31 11:00:00,High School,Engineering,Studying,54,16,3,Completed,True,0.2962962962962963,1,5.0
733,2025-01-31 12:00:00,High School,Psychology,Homework Help,58,16,2,Completed,True,0.27586206896551724,1,5.0
734,2025-01-31 13:00:00,Undergraduate,Business,Writing,55,15,4,Completed,True,0.2727272727272727,1,5.0
735,2025-01-31 14:00:00,High School,Business,Brainstorming,46,20,5,Completed,False,0.43478260869565216,1,5.0
736,2025-01-31 15:00:00,Undergraduate,History,Studying,15,6,3,Partial Complete,True,0.4,1,4.354302080688598
737,2025-01-31 16:00:00,High School,Computer Science,Homework Help,83,11,3,Partial Complete,True,0.13253012048192772,1,4.4858127083661
738,2025-01-31 17:00:00,Undergraduate,History,Coding,66,7,2,Drafted Ideas,False,0.10606060606060606,0,2.9803990796999433
739,2025-01-31 18:00:00,Undergraduate,Computer Science,Writing,30,3,3,Drafted Ideas,True,0.1,0,3.4666393688350845
740,2025-01-31 19:00:00,Undergraduate,Business,Coding,69,8,5,Completed,False,0.11594202898550725,1,5.0
741,2025-01-31 20:00:00,High School,Mathematics,Studying,51,21,4,Completed,True,0.4117647058823529,1,5.0
742,2025-01-31 21:00:00,High School,Psychology,Homework Help,51,11,5,Completed,True,0.21568627450980393,1,5.0
743,2025-01-31 22:00:00,Graduate,Biology,Homework Help,44,21,5,Completed,True,0.4772727272727273,1,5.0
744,2025-01-31 23:00:00,High School,Engineering,Coding,70,22,2,Completed,True,0.3142857142857143,1,4.874548399197839
745,2025-02-01 00:00:00,Undergraduate,History,Homework Help,44,26,2,Completed,True,0.5909090909090909,1,4.758839911528896
746,2025-02-01 01:00:00,Undergraduate,Computer Science,Studying,38,21,3,Completed,True,0.5526315789473685,1,5.0
747,2025-02-01 02:00:00,Undergraduate,Mathematics,Studying,82,23,5,Completed,True,0.2804878048780488,1,5.0
748,2025-02-01 03:00:00,Undergraduate,Mathematics,Studying,56,13,2,Completed,True,0.23214285714285715,1,4.574332736525244
749,2025-02-01 04:00:00,Undergraduate,Computer Science,Coding,57,13,2,Completed,False,0.22807017543859648,1,5.0
750,2025-02-01 05:00:00,Graduate,Mathematics,Studying,73,13,5,Completed,True,0.1780821917808219,1,5.0
751,2025-02-01 06:00:00,High School,Biology,Coding,46,12,2,Completed,False,0.2608695652173913,1,4.732165361495278
752,2025-02-01 07:00:00,Undergraduate,Mathematics,Studying,50,12,3,Completed,False,0.24,1,4.968363253773858
753,2025-02-01 08:00:00,High School,Business,Writing,66,15,5,Completed,False,0.22727272727272727,1,5.0
754,2025-02-01 09:00:00,Undergraduate,Psychology,Brainstorming,29,9,2,Completed,True,0.3103448275862069,1,5.0
755,2025-02-01 10:00:00,Undergraduate,History,Writing,64,5,2,Confused,False,0.078125,0,2.272722527519173
756,2025-02-01 11:00:00,High School,History,Studying,44,13,4,Completed,True,0.29545454545454547,1,5.0
757,2025-02-01 12:00:00,Undergraduate,Psychology,Brainstorming,77,8,2,Drafted Ideas,True,0.1038961038961039,0,3.4159600124266527
758,2025-02-01 13:00:00,Graduate,Psychology,Studying,70,9,4,Partial Complete,False,0.12857142857142856,1,5.0
759,2025-02-01 14:00:00,High School,Mathematics,Brainstorming,68,11,4,Completed,True,0.16176470588235295,1,5.0
760,2025-02-01 15:00:00,Undergraduate,History,Writing,27,10,2,Completed,True,0.37037037037037035,1,3.9245132605049005
761,2025-02-01 16:00:00,Undergraduate,Psychology,Coding,57,17,4,Completed,True,0.2982456140350877,1,5.0
762,2025-02-01 17:00:00,High School,Psychology,Studying,36,11,3,Completed,False,0.3055555555555556,1,5.0
763,2025-02-01 18:00:00,High School,History,Brainstorming,59,17,5,Completed,True,0.288135593220339,1,5.0
764,2025-02-01 19:00:00,High School,Mathematics,Homework Help,15,13,3,Completed,False,0.8666666666666667,1,4.88661335786291
765,2025-02-01 20:00:00,Graduate,Engineering,Writing,29,11,4,Completed,True,0.3793103448275862,1,5.0
766,2025-02-01 21:00:00,High School,History,Homework Help,83,12,3,Completed,True,0.14457831325301204,1,5.0
767,2025-02-01 22:00:00,High School,Engineering,Homework Help,67,5,5,Partial Complete,True,0.07462686567164178,1,4.9620929415210755
768,2025-02-01 23:00:00,High School,Psychology,Studying,52,13,3,Completed,False,0.25,1,5.0
769,2025-02-02 00:00:00,High School,Psychology,Writing,41,16,4,Completed,True,0.3902439024390244,1,5.0
770,2025-02-02 01:00:00,Undergraduate,Psychology,Coding,38,16,5,Completed,False,0.42105263157894735,1,5.0
771,2025-02-02 02:00:00,High School,Computer Science,Coding,64,5,5,Partial Complete,True,0.078125,1,5.0
772,2025-02-02 03:00:00,Undergraduate,History,Studying,53,4,5,Partial Complete,False,0.07547169811320754,1,5.0
773,2025-02-02 04:00:00,Undergraduate,Mathematics,Homework Help,90,9,4,Partial Complete,True,0.1,1,4.92916075894094
774,2025-02-02 05:00:00,Graduate,Computer Science,Writing,56,18,4,Completed,True,0.32142857142857145,1,5.0
775,2025-02-02 06:00:00,High School,Psychology,Studying,61,13,3,Completed,True,0.21311475409836064,1,5.0
776,2025-02-02 07:00:00,Graduate,Psychology,Coding,32,8,4,Completed,True,0.25,1,5.0
777,2025-02-02 08:00:00,Undergraduate,Business,Coding,52,4,4,Partial Complete,True,0.07692307692307693,1,4.63703342482064
778,2025-02-02 09:00:00,High School,Biology,Writing,63,8,4,Completed,True,0.12698412698412698,1,5.0
779,2025-02-02 10:00:00,Undergraduate,Business,Homework Help,52,8,3,Partial Complete,False,0.15384615384615385,1,4.654084090893691
780,2025-02-02 11:00:00,Graduate,Engineering,Coding,50,16,3,Completed,True,0.32,1,4.869531990198073
781,2025-02-02 12:00:00,High School,Psychology,Coding,66,17,2,Completed,True,0.25757575757575757,1,5.0
782,2025-02-02 13:00:00,Graduate,Biology,Writing,90,6,4,Drafted Ideas,True,0.06666666666666667,0,4.62202289638813
783,2025-02-02 14:00:00,Undergraduate,Biology,Coding,62,15,2,Completed,True,0.24193548387096775,1,4.690811879353291
784,2025-02-02 15:00:00,Undergraduate,Business,Coding,82,15,2,Completed,True,0.18292682926829268,1,4.256200814734345
785,2025-02-02 16:00:00,Graduate,History,Studying,72,6,3,Drafted Ideas,False,0.08333333333333333,0,4.2361161366129565
786,2025-02-02 17:00:00,Undergraduate,Engineering,Studying,81,11,2,Drafted Ideas,True,0.13580246913580246,0,3.2715126528361242
787,2025-02-02 18:00:00,Graduate,Computer Science,Coding,47,13,4,Completed,True,0.2765957446808511,1,5.0
788,2025-02-02 19:00:00,Undergraduate,Biology,Homework Help,55,12,2,Completed,True,0.21818181818181817,1,4.624518589877733
789,2025-02-02 20:00:00,Undergraduate,Computer Science,Coding,55,3,3,Confused,True,0.05454545454545454,0,2.7115266683276547
790,2025-02-02 21:00:00,Undergraduate,Biology,Studying,70,12,4,Completed,True,0.17142857142857143,1,5.0
791,2025-02-02 22:00:00,High School,Mathematics,Writing,75,15,4,Completed,False,0.2,1,5.0
792,2025-02-02 23:00:00,Undergraduate,Business,Homework Help,62,19,4,Completed,True,0.3064516129032258,1,5.0
793,2025-02-03 00:00:00,Undergraduate,Business,Coding,77,8,3,Drafted Ideas,True,0.1038961038961039,0,4.128167167938261
794,2025-02-03 01:00:00,High School,Business,Studying,48,9,3,Partial Complete,True,0.1875,1,4.675737994249603
795,2025-02-03 02:00:00,High School,Business,Writing,77,10,5,Completed,False,0.12987012987012986,1,5.0
796,2025-02-03 03:00:00,Undergraduate,Business,Coding,80,13,3,Partial Complete,True,0.1625,1,4.313150425699972
797,2025-02-03 04:00:00,High School,Business,Writing,73,12,4,Completed,True,0.1643835616438356,1,5.0
798,2025-02-03 05:00:00,High School,Mathematics,Studying,62,15,5,Completed,True,0.24193548387096775,1,5.0
799,2025-02-03 06:00:00,Undergraduate,Computer Science,Studying,74,6,2,Drafted Ideas,True,0.08108108108108109,0,2.772214006106919
800,2025-02-03 07:00:00,Undergraduate,Computer Science,Coding,42,13,2,Completed,True,0.30952380952380953,1,4.686978053506098
801,2025-02-03 08:00:00,Undergraduate,Biology,Writing,63,8,3,Partial Complete,True,0.12698412698412698,1,3.9751774349127578
802,2025-02-03 09:00:00,Undergraduate,Mathematics,Coding,66,11,3,Completed,True,0.16666666666666666,1,5.0
803,2025-02-03 10:00:00,Graduate,Psychology,Studying,33,20,2,Completed,True,0.6060606060606061,1,4.317169420998658
804,2025-02-03 11:00:00,Undergraduate,Psychology,Coding,69,5,5,Partial Complete,False,0.07246376811594203,1,5.0
805,2025-02-03 12:00:00,High School,Mathematics,Brainstorming,35,10,4,Completed,True,0.2857142857142857,1,5.0
806,2025-02-03 13:00:00,High School,Business,Studying,51,5,4,Drafted Ideas,True,0.09803921568627451,0,4.467370817955841
807,2025-02-03 14:00:00,Undergraduate,History,Writing,60,12,4,Completed,True,0.2,1,5.0
808,2025-02-03 15:00:00,High School,Psychology,Writing,45,17,3,Completed,True,0.37777777777777777,1,5.0
809,2025-02-03 16:00:00,Undergraduate,Computer Science,Coding,61,12,4,Completed,True,0.19672131147540983,1,5.0
810,2025-02-03 17:00:00,Graduate,Biology,Homework Help,61,11,2,Completed,True,0.18032786885245902,1,4.480879479862641
811,2025-02-03 18:00:00,High School,Business,Brainstorming,43,18,4,Completed,True,0.4186046511627907,1,5.0
812,2025-02-03 19:00:00,High School,History,Coding,71,13,5,Completed,True,0.18309859154929578,1,5.0
813,2025-02-03 20:00:00,Graduate,Biology,Studying,44,16,5,Completed,True,0.36363636363636365,1,5.0
814,2025-02-03 21:00:00,Undergraduate,Business,Coding,105,15,3,Completed,True,0.14285714285714285,1,5.0
815,2025-02-03 22:00:00,High School,Psychology,Studying,57,1,2,Gave Up,True,0.017543859649122806,0,2.016690687582989
816,2025-02-03 23:00:00,Graduate,Psychology,Coding,36,11,5,Completed,True,0.3055555555555556,1,5.0
817,2025-02-04 00:00:00,Graduate,History,Homework Help,40,6,4,Completed,True,0.15,1,5.0
818,2025-02-04 01:00:00,Undergraduate,Psychology,Brainstorming,82,7,5,Completed,True,0.08536585365853659,1,5.0
819,2025-02-04 02:00:00,Undergraduate,Biology,Coding,51,19,3,Completed,True,0.37254901960784315,1,5.0
820,2025-02-04 03:00:00,High School,History,Coding,32,10,5,Completed,False,0.3125,1,5.0
821,2025-02-04 04:00:00,High School,Engineering,Studying,77,21,5,Completed,True,0.2727272727272727,1,5.0
822,2025-02-04 05:00:00,Undergraduate,Psychology,Coding,51,4,2,Confused,True,0.0784313725490196,0,2.4290231451831907
823,2025-02-04 06:00:00,High School,Computer Science,Studying,73,6,4,Partial Complete,False,0.0821917808219178,1,5.0
824,2025-02-04 07:00:00,Undergraduate,History,Homework Help,78,15,3,Completed,True,0.19230769230769232,1,5.0
825,2025-02-04 08:00:00,Graduate,Mathematics,Brainstorming,65,10,4,Completed,True,0.15384615384615385,1,5.0
826,2025-02-04 09:00:00,High School,Business,Studying,107,13,3,Partial Complete,False,0.12149532710280374,1,4.846057953531472
