session_id,date,education_level,subject,task_type,duration_min,num_prompts,ai_help_level,result,reuse_ai_again,satisfaction_rating,prompts_per_min,is_success
1404,2024-02-10,PhD,Computer Science,Coding,67,31,Low,Fail,Yes,6,0.46,No
1405,2020-10-30,PhD,Economics,Coding,71,22,Medium,Incomplete,No,6,0.31,No
1406,2025-01-18,Postgraduate,Engineering,Quiz,157,3,Low,Pass,No,1,0.02,No
1407,2022-06-24,Postgraduate,Engineering,Quiz,79,20,High,Pass,No,8,0.25,Yes
1408,2024-12-06,Postgraduate,Chemistry,Project,37,10,High,Fail,No,5,0.27,No
1409,2022-07-22,High School,Biology,Presentation,82,10,High,Pass,No,6,0.12,Yes
1410,2025-09-14,PhD,Economics,Presentation,48,23,High,Pass,No,9,0.48,Yes
1411,2024-03-13,PhD,Economics,Project,48,34,Medium,Pass,No,7,0.71,Yes
1412,2020-02-28,High School,Computer Science,Coding,84,14,Low,Pass,No,10,0.17,Yes
1413,2021-05-04,Undergraduate,Computer Science,Research,122,37,High,Pass,Yes,4,0.3,No
1414,2024-01-29,High School,AI,Project,30,22,High,Pass,No,9,0.73,Yes
1415,2020-11-21,High School,Economics,Presentation,138,16,Low,Fail,Yes,4,0.12,No
1416,2022-07-24,PhD,Chemistry,Essay,160,18,High,Fail,Yes,4,0.11,No
1417,2020-09-17,Undergraduate,Literature,Quiz,20,14,Low,Pass,No,8,0.7,Yes
1418,2021-02-06,High School,Computer Science,Project,23,13,Medium,Pass,No,2,0.57,No
1419,2025-05-03,Undergraduate,Physics,Presentation,155,14,High,Fail,No,10,0.09,No
1420,2020-02-09,PhD,Physics,Project,118,13,High,Incomplete,No,1,0.11,No
1421,2022-10-28,PhD,Engineering,Quiz,131,12,Medium,Incomplete,No,9,0.09,No
1422,2023-03-08,Postgraduate,History,Presentation,68,22,Medium,Incomplete,No,8,0.32,No
1423,2021-04-01,Undergraduate,Economics,Essay,86,33,Medium,Fail,Yes,3,0.38,No
1424,2020-09-25,PhD,History,Essay,118,22,High,Incomplete,Yes,4,0.19,No
1425,2021-03-21,Undergraduate,Biology,Quiz,133,20,Medium,Incomplete,No,2,0.15,No
1426,2023-05-14,Undergraduate,Engineering,Project,44,21,Low,Pass,No,3,0.48,No
1427,2021-10-08,Undergraduate,Computer Science,Presentation,126,39,Medium,Incomplete,No,4,0.31,No
1428,2022-12-12,PhD,History,Quiz,42,20,Medium,Incomplete,No,6,0.48,No
1429,2025-01-16,Postgraduate,AI,Presentation,105,27,Low,Fail,Yes,7,0.26,No
1430,2023-12-19,Undergraduate,Economics,Quiz,9,13,Low,Incomplete,No,5,1.44,No
1431,2024-03-09,High School,Computer Science,Research,102,21,High,Incomplete,Yes,4,0.21,No
1432,2025-08-22,PhD,History,Essay,24,16,Low,Fail,No,10,0.67,No
1433,2025-04-08,High School,AI,Project,129,16,Medium,Incomplete,No,1,0.12,No
1434,2021-02-19,High School,Computer Science,Quiz,142,24,Medium,Fail,Yes,8,0.17,No
1435,2021-07-04,High School,Computer Science,Project,110,10,Low,Incomplete,No,10,0.09,No
1436,2022-03-30,High School,Economics,Coding,88,37,High,Incomplete,No,9,0.42,No
1437,2023-04-08,High School,Chemistry,Essay,85,24,Medium,Incomplete,Yes,3,0.28,No
1438,2023-08-08,PhD,Biology,Research,97,22,Low,Incomplete,No,5,0.23,No
1439,2020-04-04,Undergraduate,Physics,Project,110,28,Medium,Fail,Yes,9,0.25,No
1440,2020-09-03,Postgraduate,Mathematics,Presentation,116,3,High,Fail,No,5,0.03,No
1441,2023-09-29,High School,Physics,Presentation,28,36,Low,Incomplete,Yes,9,1.29,No
1442,2020-12-25,PhD,Engineering,Project,53,5,High,Fail,No,8,0.09,No
1443,2025-01-22,Undergraduate,Computer Science,Essay,51,37,Medium,Fail,No,1,0.73,No
1444,2024-07-02,Postgraduate,Mathematics,Presentation,104,2,Low,Pass,No,7,0.02,Yes
1445,2021-09-08,Postgraduate,Biology,Presentation,177,21,High,Fail,Yes,10,0.12,No
1446,2023-12-23,Undergraduate,Biology,Coding,57,20,Low,Pass,Yes,9,0.35,Yes
1447,2020-06-10,Undergraduate,Literature,Quiz,22,21,Medium,Pass,Yes,4,0.95,No
1448,2023-05-25,Undergraduate,AI,Quiz,64,14,Medium,Pass,Yes,8,0.22,Yes
1449,2021-05-19,PhD,Mathematics,Research,58,25,Low,Fail,No,7,0.43,No
1450,2022-03-24,Undergraduate,AI,Presentation,36,6,Low,Incomplete,Yes,3,0.17,No
1451,2022-05-08,High School,Economics,Project,159,23,High,Fail,No,4,0.14,No
1452,2022-05-11,High School,Literature,Quiz,127,17,High,Pass,No,1,0.13,No
1453,2020-01-30,PhD,AI,Research,30,23,Medium,Fail,Yes,7,0.77,No
1454,2023-05-16,Undergraduate,Physics,Project,169,25,Medium,Pass,No,6,0.15,Yes
1455,2020-07-04,Undergraduate,Biology,Coding,149,1,Low,Incomplete,Yes,3,0.01,No
1456,2025-04-08,High School,Mathematics,Presentation,58,19,Medium,Incomplete,No,3,0.33,No
1457,2024-09-13,Undergraduate,Chemistry,Presentation,43,12,Medium,Pass,Yes,1,0.28,No
1458,2025-07-30,Undergraduate,History,Research,165,24,Medium,Incomplete,No,1,0.15,No
1459,2020-04-15,Postgraduate,Mathematics,Research,13,10,Medium,Pass,No,10,0.77,Yes
1460,2021-11-26,Undergraduate,Physics,Essay,94,15,Low,Fail,Yes,2,0.16,No
1461,2025-05-02,PhD,AI,Presentation,117,9,High,Incomplete,Yes,5,0.08,No
1462,2025-05-04,PhD,History,Coding,87,35,Medium,Incomplete,Yes,8,0.4,No
1463,2025-07-11,Undergraduate,Chemistry,Coding,136,9,Low,Pass,Yes,2,0.07,No
1464,2024-07-12,Postgraduate,Engineering,Essay,68,15,Medium,Pass,No,6,0.22,Yes
1465,2025-03-07,Postgraduate,Chemistry,Quiz,113,24,High,Pass,Yes,7,0.21,Yes
1466,2020-07-15,Undergraduate,Chemistry,Essay,41,3,Low,Pass,No,6,0.07,Yes
1467,2020-02-17,PhD,Economics,Quiz,53,37,Medium,Fail,Yes,8,0.7,No
1468,2022-12-12,PhD,Physics,Project,76,33,Medium,Fail,Yes,5,0.43,No
1469,2023-10-28,PhD,Literature,Research,174,7,High,Fail,No,2,0.04,No
1470,2024-02-05,PhD,Mathematics,Presentation,37,7,Low,Fail,Yes,2,0.19,No
1471,2023-04-26,Undergraduate,Computer Science,Quiz,120,28,High,Pass,Yes,7,0.23,Yes
1472,2025-09-23,Undergraduate,Chemistry,Project,61,2,Low,Incomplete,No,9,0.03,No
1473,2021-09-13,High School,Literature,Quiz,143,15,High,Incomplete,Yes,6,0.1,No
1474,2021-10-12,High School,Chemistry,Project,167,40,Low,Incomplete,Yes,9,0.24,No
1475,2024-10-02,Undergraduate,History,Essay,107,19,Medium,Incomplete,No,8,0.18,No
1476,2025-03-31,Postgraduate,Chemistry,Project,81,1,Low,Fail,No,4,0.01,No
1477,2020-09-30,High School,AI,Coding,41,31,Low,Pass,No,3,0.76,No
1478,2024-09-12,PhD,Engineering,Coding,68,23,Low,Pass,No,3,0.34,No
1479,2024-07-02,High School,Engineering,Project,43,14,Medium,Pass,No,6,0.33,Yes
1480,2020-02-14,High School,Literature,Quiz,139,7,High,Incomplete,No,4,0.05,No
1481,2024-11-30,Postgraduate,Physics,Presentation,161,30,Low,Pass,No,5,0.19,No
1482,2020-06-16,PhD,History,Essay,165,30,Medium,Incomplete,Yes,8,0.18,No
1483,2023-04-07,Undergraduate,Literature,Essay,27,39,High,Fail,Yes,8,1.44,No
1484,2024-11-06,PhD,Mathematics,Project,31,18,High,Incomplete,No,5,0.58,No
1485,2025-09-11,Postgraduate,AI,Project,69,23,Low,Pass,Yes,8,0.33,Yes
1486,2022-09-21,PhD,Biology,Presentation,116,18,Low,Incomplete,No,9,0.16,No
1487,2024-03-19,PhD,Mathematics,Presentation,32,38,High,Pass,Yes,2,1.19,No
1488,2022-09-04,Postgraduate,Engineering,Project,159,27,Medium,Incomplete,Yes,6,0.17,No
1489,2024-12-08,PhD,Engineering,Presentation,14,26,High,Incomplete,No,1,1.86,No
1490,2022-06-03,Undergraduate,Mathematics,Project,89,7,Medium,Fail,Yes,8,0.08,No
1491,2022-11-04,Postgraduate,Computer Science,Quiz,68,18,Medium,Pass,No,8,0.26,Yes
1492,2022-12-13,Undergraduate,Biology,Presentation,145,21,High,Fail,No,3,0.14,No
1493,2025-08-09,High School,Computer Science,Quiz,162,35,High,Pass,No,5,0.22,No
1494,2021-02-18,High School,AI,Quiz,164,32,High,Pass,No,4,0.2,No
1495,2022-12-20,PhD,Computer Science,Quiz,117,24,Low,Pass,No,1,0.21,No
1496,2021-04-01,Undergraduate,Engineering,Quiz,134,36,Medium,Incomplete,Yes,7,0.27,No
1497,2020-11-07,Undergraduate,Physics,Essay,158,26,Medium,Pass,No,9,0.16,Yes
1498,2023-12-20,PhD,Chemistry,Research,31,19,High,Incomplete,Yes,6,0.61,No
1499,2022-07-09,PhD,Mathematics,Coding,145,10,High,Fail,Yes,8,0.07,No
1500,2022-07-08,Undergraduate,Biology,Coding,117,14,Low,Pass,No,4,0.12,No
1501,2020-03-26,PhD,Economics,Research,147,36,High,Pass,No,3,0.24,No
1502,2025-10-25,PhD,Engineering,Research,71,24,Medium,Fail,No,6,0.34,No
1503,2022-08-19,Postgraduate,Literature,Quiz,24,9,Medium,Incomplete,Yes,9,0.38,No
1504,2021-06-11,High School,Literature,Project,126,35,Medium,Pass,Yes,6,0.28,Yes
1505,2022-07-06,PhD,History,Presentation,18,30,High,Fail,No,10,1.67,No
1506,2024-11-21,High School,Chemistry,Essay,148,29,High,Incomplete,Yes,6,0.2,No
1507,2025-05-06,Undergraduate,Physics,Project,95,5,High,Fail,No,1,0.05,No
1508,2025-07-03,PhD,Chemistry,Research,60,29,Medium,Incomplete,No,6,0.48,No
1509,2022-08-10,PhD,Chemistry,Presentation,179,38,Medium,Pass,Yes,6,0.21,Yes
1510,2021-05-05,High School,Engineering,Essay,140,27,High,Pass,Yes,4,0.19,No
1511,2022-01-04,Undergraduate,Mathematics,Project,131,8,Medium,Pass,Yes,7,0.06,Yes
1512,2024-05-05,PhD,AI,Project,126,9,Medium,Pass,Yes,5,0.07,No
1513,2023-12-25,Undergraduate,AI,Quiz,132,6,Low,Fail,No,4,0.05,No
1514,2022-07-17,Postgraduate,Physics,Quiz,120,7,High,Fail,Yes,10,0.06,No
1515,2020-09-06,High School,Computer Science,Essay,48,1,High,Pass,Yes,6,0.02,Yes
1516,2024-04-24,Postgraduate,Mathematics,Presentation,149,24,Low,Pass,Yes,10,0.16,Yes
1517,2025-08-02,Undergraduate,Literature,Coding,93,7,High,Pass,No,10,0.08,Yes
1518,2021-12-25,PhD,Chemistry,Presentation,43,29,Low,Incomplete,Yes,9,0.67,No
1519,2021-05-07,Postgraduate,History,Essay,94,12,High,Incomplete,Yes,2,0.13,No
1520,2025-07-31,Undergraduate,Engineering,Coding,161,22,Medium,Incomplete,No,8,0.14,No
1521,2021-04-21,High School,Computer Science,Coding,98,10,Low,Fail,Yes,7,0.1,No
1522,2020-06-19,Postgraduate,Mathematics,Research,173,38,Low,Incomplete,Yes,6,0.22,No
1523,2025-11-06,PhD,Literature,Project,56,19,Medium,Pass,No,4,0.34,No
1524,2023-04-14,PhD,AI,Research,101,6,Medium,Pass,No,2,0.06,No
1525,2023-08-09,PhD,Engineering,Research,83,32,Medium,Incomplete,Yes,9,0.39,No
1526,2020-06-19,Undergraduate,Physics,Quiz,155,37,High,Pass,No,1,0.24,No
1527,2020-04-24,High School,History,Research,53,23,High,Pass,No,9,0.43,Yes
1528,2021-12-31,Postgraduate,Mathematics,Coding,30,30,Low,Pass,No,2,1.0,No
1529,2022-04-13,PhD,Biology,Presentation,168,40,Low,Pass,No,4,0.24,No
1530,2021-04-21,Postgraduate,Mathematics,Coding,173,22,Low,Fail,Yes,6,0.13,No
1531,2024-07-04,High School,Chemistry,Coding,158,16,High,Incomplete,No,7,0.1,No
1532,2023-06-22,Undergraduate,History,Research,7,27,Medium,Fail,No,4,3.86,No
1533,2025-06-22,Postgraduate,Engineering,Essay,165,26,Low,Incomplete,No,3,0.16,No
1534,2022-07-02,High School,Physics,Essay,45,32,Low,Pass,No,3,0.71,No
1535,2022-11-16,PhD,History,Presentation,78,19,High,Fail,Yes,2,0.24,No
1536,2024-06-05,Undergraduate,Physics,Presentation,132,13,Low,Incomplete,Yes,8,0.1,No
1537,2025-05-15,High School,Physics,Coding,14,25,Low,Pass,Yes,4,1.79,No
1538,2024-11-20,Postgraduate,Economics,Project,41,29,High,Pass,Yes,4,0.71,No
1539,2023-07-26,High School,Engineering,Essay,44,22,Medium,Pass,No,8,0.5,Yes
1540,2022-04-01,High School,AI,Research,44,19,High,Pass,Yes,3,0.43,No
1541,2022-03-07,Postgraduate,Economics,Essay,117,5,Low,Incomplete,No,9,0.04,No
1542,2021-10-21,Undergraduate,Literature,Quiz,19,8,High,Pass,No,9,0.42,Yes
1543,2020-03-12,Undergraduate,Computer Science,Quiz,14,10,Low,Incomplete,Yes,1,0.71,No
1544,2024-04-10,High School,Engineering,Essay,104,37,Low,Pass,Yes,10,0.36,Yes
1545,2020-10-29,High School,Economics,Presentation,170,25,Medium,Incomplete,No,8,0.15,No
1546,2022-08-31,PhD,Engineering,Quiz,93,30,Medium,Pass,No,9,0.32,Yes
1547,2024-01-15,Undergraduate,Chemistry,Quiz,168,12,Medium,Fail,Yes,6,0.07,No
1548,2020-03-26,PhD,History,Coding,15,30,Medium,Incomplete,Yes,7,2.0,No
1549,2021-05-27,Postgraduate,Biology,Research,112,27,Medium,Incomplete,No,8,0.24,No
1550,2024-05-10,PhD,Computer Science,Quiz,88,26,Low,Incomplete,Yes,4,0.3,No
1551,2022-06-07,Undergraduate,Engineering,Coding,173,40,Medium,Fail,No,6,0.23,No
1552,2023-06-11,Undergraduate,AI,Coding,125,7,High,Incomplete,No,5,0.06,No
1553,2024-08-15,High School,Biology,Coding,91,36,Low,Incomplete,No,9,0.4,No
1554,2024-11-03,Undergraduate,Economics,Essay,57,25,High,Incomplete,Yes,5,0.44,No
1555,2021-09-30,PhD,Engineering,Coding,43,27,Medium,Fail,Yes,3,0.63,No
1556,2025-06-16,Postgraduate,Engineering,Presentation,140,3,High,Pass,Yes,2,0.02,No
1557,2020-03-28,High School,Mathematics,Quiz,28,21,Medium,Pass,Yes,4,0.75,No
1558,2023-06-13,High School,Computer Science,Presentation,85,38,Medium,Fail,No,3,0.45,No
1559,2023-04-01,Postgraduate,Physics,Presentation,45,10,Low,Fail,Yes,9,0.22,No
1560,2024-08-05,Undergraduate,Literature,Presentation,165,31,High,Fail,Yes,2,0.19,No
1561,2021-08-23,PhD,Physics,Essay,39,25,Medium,Fail,No,3,0.64,No
1562,2020-03-22,Postgraduate,Economics,Presentation,151,12,Medium,Pass,No,10,0.08,Yes
1563,2023-11-09,Postgraduate,Physics,Quiz,22,12,Low,Incomplete,No,7,0.55,No
1564,2021-09-04,High School,Biology,Project,87,19,High,Pass,No,10,0.22,Yes
1565,2025-07-19,High School,Engineering,Presentation,111,11,Medium,Fail,Yes,9,0.1,No
1566,2023-02-21,High School,Economics,Quiz,47,4,High,Pass,No,5,0.09,No
1567,2025-01-12,PhD,Computer Science,Essay,74,30,High,Pass,No,9,0.41,Yes
1568,2020-05-08,Undergraduate,Engineering,Essay,151,2,Medium,Fail,Yes,8,0.01,No
1569,2024-04-05,PhD,Mathematics,Project,177,18,High,Fail,No,6,0.1,No
1570,2025-09-30,PhD,AI,Project,92,9,Medium,Incomplete,No,9,0.1,No
1571,2022-03-01,PhD,History,Quiz,26,29,High,Pass,No,9,1.12,Yes
1572,2021-04-09,High School,Chemistry,Essay,67,5,Low,Fail,Yes,3,0.07,No
1573,2022-08-28,High School,Physics,Essay,8,22,High,Pass,Yes,10,2.75,Yes
1574,2025-03-02,Postgraduate,Physics,Presentation,36,4,High,Pass,Yes,2,0.11,No
1575,2022-01-30,High School,Physics,Essay,115,15,Low,Pass,Yes,7,0.13,Yes
1576,2023-08-05,Undergraduate,Economics,Coding,131,39,High,Pass,No,5,0.3,No
1577,2020-09-07,PhD,Chemistry,Presentation,6,6,Low,Pass,No,3,1.0,No
1578,2022-02-14,High School,Physics,Coding,52,21,Low,Pass,No,10,0.4,Yes
1579,2023-04-30,PhD,Literature,Project,78,14,Medium,Fail,No,4,0.18,No
1580,2020-01-29,Postgraduate,History,Coding,21,4,Low,Fail,No,1,0.19,No
1581,2024-10-27,High School,Economics,Essay,177,6,Medium,Incomplete,No,10,0.03,No
1582,2020-09-26,Postgraduate,Computer Science,Research,96,31,Medium,Fail,No,8,0.32,No
1583,2023-07-07,Undergraduate,Biology,Presentation,48,3,High,Fail,No,8,0.06,No
1584,2025-03-05,Postgraduate,AI,Research,123,29,Low,Pass,No,7,0.24,Yes
1585,2020-04-10,Undergraduate,Computer Science,Research,166,10,Medium,Fail,Yes,7,0.06,No
1586,2021-12-08,Undergraduate,Engineering,Coding,60,7,Low,Fail,No,3,0.12,No
1587,2023-01-14,Postgraduate,Biology,Essay,132,26,Low,Fail,No,4,0.2,No
1588,2022-02-17,PhD,Engineering,Project,132,28,Medium,Pass,No,1,0.21,No
1589,2023-12-18,High School,Physics,Quiz,127,39,Medium,Pass,Yes,9,0.31,Yes
1590,2025-07-17,Undergraduate,AI,Research,8,20,High,Pass,No,5,2.5,No
1591,2024-10-23,High School,Engineering,Coding,140,19,Medium,Incomplete,No,3,0.14,No
1592,2024-02-22,PhD,Physics,Essay,119,24,Medium,Pass,Yes,6,0.2,Yes
1593,2022-08-14,Postgraduate,Economics,Quiz,147,22,High,Fail,Yes,3,0.15,No
1594,2023-08-11,Undergraduate,Engineering,Presentation,65,16,Medium,Incomplete,No,1,0.25,No
1595,2023-07-07,High School,AI,Coding,164,21,Low,Incomplete,No,8,0.13,No
1596,2022-12-25,High School,Economics,Research,54,18,High,Pass,No,1,0.33,No
1597,2025-04-24,Undergraduate,Biology,Project,5,21,Medium,Incomplete,No,9,4.2,No
1598,2021-08-21,Postgraduate,Computer Science,Research,85,39,High,Pass,Yes,10,0.46,Yes
1599,2021-05-08,Postgraduate,Mathematics,Project,54,34,High,Fail,Yes,7,0.63,No
1600,2024-09-28,High School,History,Quiz,57,10,Medium,Pass,Yes,7,0.18,Yes
1601,2020-11-18,Postgraduate,Economics,Coding,119,25,High,Pass,No,6,0.21,Yes
1602,2021-03-17,Postgraduate,Economics,Quiz,55,39,Medium,Fail,Yes,10,0.71,No
1603,2021-06-10,Postgraduate,Mathematics,Essay,18,21,High,Fail,No,3,1.17,No
1604,2023-07-15,PhD,Literature,Essay,165,28,High,Fail,No,3,0.17,No
1605,2023-08-30,High School,History,Quiz,149,37,Low,Incomplete,Yes,3,0.25,No
1606,2025-07-27,High School,Physics,Coding,43,7,High,Pass,Yes,2,0.16,No
1607,2024-01-15,Postgraduate,Computer Science,Essay,110,22,Low,Fail,No,9,0.2,No
1608,2020-09-11,PhD,AI,Project,44,36,Low,Pass,No,3,0.82,No
1609,2021-04-17,Postgraduate,Biology,Coding,19,36,Low,Pass,Yes,8,1.89,Yes
1610,2020-06-22,High School,Biology,Coding,44,9,High,Fail,No,7,0.2,No
1611,2024-06-09,High School,Literature,Quiz,131,2,High,Incomplete,No,9,0.02,No
1612,2020-10-05,High School,Biology,Presentation,14,14,Low,Incomplete,No,1,1.0,No
1613,2023-12-02,High School,Engineering,Quiz,135,11,Medium,Pass,Yes,9,0.08,Yes
1614,2020-01-31,Postgraduate,History,Presentation,100,33,Medium,Pass,Yes,10,0.33,Yes
1615,2022-11-15,Postgraduate,Biology,Quiz,71,26,Low,Incomplete,No,8,0.37,No
1616,2020-04-28,PhD,Engineering,Project,176,33,Medium,Pass,Yes,2,0.19,No
1617,2020-06-19,PhD,Physics,Project,57,13,High,Incomplete,No,4,0.23,No
1618,2023-05-27,Postgraduate,Economics,Essay,170,15,High,Fail,Yes,9,0.09,No
1619,2020-04-07,Postgraduate,Mathematics,Coding,51,22,Low,Fail,No,6,0.43,No
1620,2025-02-18,PhD,Engineering,Coding,130,31,High,Incomplete,No,4,0.24,No
1621,2020-11-14,High School,Mathematics,Essay,163,4,Low,Fail,Yes,5,0.02,No
1622,2024-12-27,PhD,Engineering,Coding,29,4,Medium,Pass,Yes,7,0.14,Yes
1623,2024-03-07,High School,History,Research,172,2,Medium,Pass,Yes,5,0.01,No
1624,2021-08-03,Postgraduate,Economics,Coding,35,2,Medium,Pass,Yes,2,0.06,No
1625,2020-12-18,Undergraduate,Economics,Presentation,147,18,Medium,Pass,No,2,0.12,No
1626,2021-09-19,Undergraduate,Physics,Research,178,25,Low,Pass,No,7,0.14,Yes
1627,2025-03-22,PhD,Chemistry,Essay,152,3,High,Pass,No,5,0.02,No
1628,2025-05-16,Undergraduate,History,Essay,176,18,Low,Pass,No,1,0.1,No
1629,2020-06-29,PhD,Literature,Project,130,15,High,Incomplete,Yes,5,0.12,No
1630,2024-01-31,High School,Engineering,Quiz,121,31,High,Pass,No,6,0.26,Yes
1631,2021-08-19,Postgraduate,Computer Science,Research,49,38,Medium,Fail,No,6,0.78,No
1632,2023-04-12,Undergraduate,Economics,Project,143,27,Medium,Fail,Yes,10,0.19,No
1633,2022-11-03,Undergraduate,Computer Science,Quiz,170,30,Medium,Incomplete,Yes,1,0.18,No
1634,2023-11-07,Undergraduate,Engineering,Quiz,143,11,High,Pass,Yes,7,0.08,Yes
1635,2020-11-30,PhD,Physics,Presentation,144,3,High,Pass,Yes,5,0.02,No
1636,2021-11-05,Undergraduate,Computer Science,Research,34,21,High,Fail,No,9,0.62,No
1637,2024-05-27,Undergraduate,Engineering,Quiz,109,7,Low,Incomplete,No,3,0.06,No
1638,2022-02-10,High School,Literature,Essay,131,10,Low,Incomplete,No,4,0.08,No
1639,2024-07-21,Postgraduate,Biology,Presentation,168,7,Low,Pass,Yes,1,0.04,No
1640,2023-04-26,High School,Biology,Coding,179,5,Low,Fail,No,2,0.03,No
1641,2024-09-24,Postgraduate,AI,Essay,157,20,Medium,Fail,No,4,0.13,No
1642,2023-05-29,PhD,Engineering,Presentation,127,40,High,Pass,No,1,0.31,No
1643,2025-08-09,Postgraduate,Computer Science,Essay,70,31,Medium,Incomplete,Yes,7,0.44,No
1644,2023-12-08,PhD,Mathematics,Research,14,32,Low,Fail,No,9,2.29,No
1645,2021-01-12,High School,Biology,Project,166,7,Medium,Fail,No,4,0.04,No
1646,2025-04-06,High School,Computer Science,Quiz,146,29,Low,Incomplete,No,2,0.2,No
1647,2020-02-12,Undergraduate,Engineering,Project,12,33,Medium,Pass,Yes,8,2.75,Yes
1648,2023-01-30,PhD,Literature,Project,17,17,High,Pass,No,3,1.0,No
1649,2025-01-24,Postgraduate,Chemistry,Essay,79,39,Medium,Fail,Yes,3,0.49,No
1650,2020-11-10,Undergraduate,Economics,Research,68,1,Medium,Incomplete,Yes,7,0.01,No
1651,2020-06-28,Postgraduate,Chemistry,Coding,92,38,Medium,Pass,No,2,0.41,No
1652,2021-02-19,Undergraduate,Chemistry,Coding,159,37,Low,Fail,No,6,0.23,No
1653,2024-10-27,High School,Literature,Project,99,35,Low,Fail,No,1,0.35,No
1654,2023-02-16,PhD,Literature,Project,113,5,Low,Pass,No,6,0.04,Yes
1655,2025-04-28,PhD,Literature,Coding,40,8,Low,Pass,Yes,10,0.2,Yes
1656,2022-02-04,Undergraduate,Economics,Project,144,24,High,Fail,No,2,0.17,No
1657,2022-01-29,PhD,Physics,Presentation,15,15,Low,Pass,No,3,1.0,No
1658,2024-05-19,High School,Computer Science,Essay,135,1,Low,Incomplete,No,10,0.01,No
1659,2020-02-06,Postgraduate,Chemistry,Quiz,67,31,Low,Pass,No,8,0.46,Yes
1660,2025-05-14,Undergraduate,Physics,Coding,104,36,High,Incomplete,Yes,3,0.35,No
1661,2021-06-04,Undergraduate,Physics,Research,136,5,High,Pass,Yes,7,0.04,Yes
1662,2024-01-21,Undergraduate,History,Research,20,28,Low,Fail,No,1,1.4,No
1663,2022-02-27,Postgraduate,AI,Research,160,15,High,Pass,No,10,0.09,Yes
1664,2025-09-18,PhD,Chemistry,Coding,158,34,Medium,Fail,Yes,7,0.22,No
1665,2020-05-06,PhD,Physics,Presentation,26,10,High,Pass,No,5,0.38,No
1666,2024-05-29,Postgraduate,Economics,Project,92,20,High,Incomplete,No,5,0.22,No
1667,2025-04-08,PhD,AI,Project,155,36,High,Incomplete,Yes,8,0.23,No
1668,2023-10-12,High School,Economics,Quiz,141,34,High,Incomplete,Yes,5,0.24,No
1669,2023-01-03,Postgraduate,History,Presentation,136,15,Medium,Fail,Yes,10,0.11,No
1670,2022-02-22,Postgraduate,History,Coding,90,34,High,Fail,No,5,0.38,No
1671,2024-10-02,Undergraduate,Engineering,Coding,80,13,High,Incomplete,No,9,0.16,No
1672,2023-08-08,Undergraduate,Economics,Presentation,138,12,Low,Incomplete,No,4,0.09,No
1673,2022-04-22,Postgraduate,Chemistry,Project,132,24,Low,Fail,No,5,0.18,No
1674,2025-02-23,Postgraduate,Chemistry,Quiz,160,5,Medium,Pass,No,9,0.03,Yes
1675,2024-05-29,High School,Physics,Coding,70,32,Medium,Incomplete,No,9,0.46,No
1676,2024-09-18,Undergraduate,History,Essay,114,32,High,Pass,No,7,0.28,Yes
1677,2024-05-03,Postgraduate,Physics,Coding,51,8,Medium,Pass,Yes,2,0.16,No
1678,2023-02-10,High School,Literature,Presentation,73,9,Low,Incomplete,No,4,0.12,No
1679,2020-06-12,High School,Mathematics,Essay,91,40,High,Fail,No,7,0.44,No
1680,2022-09-12,Undergraduate,Biology,Presentation,159,37,Medium,Incomplete,No,4,0.23,No
1681,2021-09-13,High School,Literature,Presentation,86,15,Low,Fail,Yes,9,0.17,No
1682,2020-03-12,Undergraduate,Physics,Presentation,162,18,Medium,Pass,Yes,4,0.11,No
1683,2024-07-22,Undergraduate,Biology,Research,161,11,Low,Pass,No,2,0.07,No
1684,2020-01-13,Undergraduate,History,Research,153,39,Medium,Fail,Yes,4,0.25,No
1685,2021-02-15,High School,AI,Project,118,29,Low,Incomplete,No,10,0.25,No
1686,2024-04-06,High School,Literature,Quiz,57,32,Medium,Incomplete,No,6,0.56,No
1687,2020-03-25,PhD,Literature,Presentation,104,29,High,Pass,No,3,0.28,No
1688,2020-11-12,PhD,Chemistry,Research,58,14,Medium,Fail,No,5,0.24,No
1689,2022-10-15,Postgraduate,Biology,Research,158,31,Low,Incomplete,Yes,2,0.2,No
1690,2025-01-26,High School,AI,Presentation,93,24,Medium,Pass,No,7,0.26,Yes
1691,2024-12-29,PhD,Physics,Research,70,23,Low,Fail,No,5,0.33,No
1692,2025-05-14,Undergraduate,Chemistry,Coding,154,34,High,Incomplete,Yes,1,0.22,No
